100	200
57	14	8
129	12	9
61	3	11
159	13	6
177	8	12
105	9	10
83	12	11
130	4	8
96	8	11
91	7	5
70	9	12
41	14	13	4
195	7	53	5
191	14	57	11
174	3	188	7
198	4	18	10
108	14	72	14
6	11	127	1
196	14	59	3
123	6	103	10
24	2	139	3
183	5	170	9
156	9	31	7
93	14	124	9
153	13	29	1
68	5	102	6
79	2	114	14
38	5	139	5
33	12	24	6
134	6	35	10
141	13	136	6
163	12	38	1
87	12	77	2
101	14	120	13
51	5	118	6
116	14	25	3
166	9	159	13
132	3	149	1
100	8	198	9
88	10	105	3
194	3	108	12
84	1	103	11
90	7	130	12
11	2	191	13
114	5	126	9
171	9	87	12
112	14	80	3
187	1	45	7
158	8	172	12
186	3	129	4
12	9	93	6
192	4	190	4
35	6	2	2
64	6	23	14
62	9	40	6
180	9	56	11
182	13	123	8
14	2	128	2
151	3	106	5
165	7	29	13
170	12	48	13
148	4	118	6
143	1	130	4
137	1	179	4
99	6	163	3
133	11	157	4
78	2	82	2
189	11	14	2
173	14	169	10
74	10	11	3
188	3	101	11
197	7	101	12
56	12	120	13
19	2	33	9
2	3	151	8
127	11	14	1
37	13	77	11
162	8	122	4
172	1	173	3
58	14	54	10
146	13	151	9
118	14	140	12
75	12	200	13
42	2	11	10
135	9	168	6
76	8	164	12
185	12	153	7
102	7	117	11
9	7	184	8
45	2	61	11
25	8	161	9
54	3	34	14
136	3	89	4
29	11	67	8
125	6	196	8
176	13	4	3
77	12	26	12
168	14	140	5
18	9	178	14
115	12	21	7
66	7	2	5
59	3	82	11
63	4	150	7
46	9	68	10
117	4	133	12
190	5	100	11
5	1	188	7
44	6	102	8
113	14	181	14
157	3	108	11
161	12	61	14
34	10	126	5
69	12	25	6
111	1	26	10
28	3	112	12
43	7	123	11
169	6	121	1
104	5	113	13
107	9	148	4
22	1	147	12
73	8	157	9
150	6	107	12
53	11	168	7
92	12	81	11
36	11	144	5
60	4	137	1
23	11	47	10
8	9	191	4
126	5	3	5
89	11	47	7
98	9	8	12
120	1	53	6
139	2	165	11
154	14	84	1
110	12	183	3
21	12	103	11
52	14	183	11
145	2	182	6
30	7	159	7
149	2	38	5
80	14	194	2
138	10	111	10
3	3	62	8
7	5	79	11
72	10	41	4
131	6	165	8
178	2	23	11
81	5	67	11
95	4	57	7
27	9	46	8
119	5	57	9
4	8	169	8
175	5	117	6
15	4	111	14
193	13	161	4
184	10	146	7
49	4	109	13
147	6	152	3
181	11	105	1
122	14	149	11
121	13	30	9
67	9	173	8
26	11	190	2
124	12	123	11
48	14	159	7
155	4	62	9
160	14	102	10
94	6	193	9
200	13	17	1
97	13	74	5
71	12	51	9
16	1	6	10
109	2	151	5
1	10	128	12
10	10	68	6
86	14	197	14
140	6	146	2
164	4	107	7
85	12	164	13
152	2	117	2
55	1	185	9
47	4	21	11
144	1	121	2
199	1	124	6
20	9	151	6
31	5	70	14
106	10	143	13
82	2	20	13
50	4	24	2
167	9	91	4
179	14	58	12
39	10	155	8
40	14	46	12
142	11	194	5
128	10	67	13
65	2	145	7
32	4	33	8
17	1	162	10
103	9	180	8
13	6	60	1
57	7	7	1
129	9	7	6
61	8	29	14
159	4	131	3
177	13	171	3
105	8	143	12
83	2	187	4
130	11	195	6
96	11	142	1
91	2	99	9
70	5	84	8
41	13	2
195	8	3
191	5	8
174	2	12
198	1	3
108	3	10
6	1	8
196	14	4
123	4	3
24	4	6
183	6	11
156	1	5
93	8	14
153	7	13
68	7	3
79	10	2
38	9	11
33	2	3
134	3	11
141	4	2
163	14	3
87	2	9
101	3	13
51	10	7
116	8	11
166	9	8
132	4	7
100	3	6
88	9	6
194	6	6
84	11	13
90	6	12
11	12	6
114	5	13
171	7	14
112	8	7
187	10	7
158	10	12
186	5	13
12	3	4
192	7	14
35	1	9
64	13	2
62	6	2
180	5	8
182	8	14
14	9	14
151	13	7
165	13	8
170	10	11
148	8	3
143	13	1
137	11	7
99	2	14
133	9	6
78	10	3
189	11	13
173	4	6
74	2	9
188	9	4
197	5	11
56	4	2
19	12	5
2	14	4
127	2	9
37	9	8
162	11	11
172	12	7
58	5	5
146	12	3
118	13	5
75	9	13
42	4	2
135	14	8
76	11	1
185	12	14
102	11	7
9	3	4
45	12	3
25	9	7
54	12	1
136	12	14
29	14	2
125	12	4
176	13	10
77	5	3
168	2	13
18	13	7
115	8	10
66	2	7
59	6	7
63	9	2
46	11	10
117	1	14
190	2	5
5	7	3
44	8	4
113	4	10
157	8	10
161	7	1
34	1	5
69	12	11
111	5	13
28	10	12
43	9	5
169	12	10
104	13	2
107	4	14
22	12	10
73	9	11
150	5	1
53	6	2
92	12	7
36	11	13
60	10	8
23	6	5
8	2	11
126	6	4
89	5	4
98	7	2
120	13	6
139	10	10
154	13	6
110	2	6
21	14	11
52	9	11
145	11	6
30	9	1
149	7	14
80	8	4
138	7	10
3	1	14
7	4	6
72	10	2
131	1	4
178	3	8
81	2	3
95	2	7
27	2	8
119	6	2
4	6	5
175	7	12
15	8	6
193	3	14
184	12	10
49	14	11
147	13	13
181	10	7
122	12	13
121	13	4
67	10	11
26	7	12
124	12	13
48	12	7
155	2	9
160	9	14
94	11	4
200	9	7
97	5	3
71	4	7
16	4	14
109	10	11
1	13	14
10	4	13
86	11	6
140	4	5
164	13	8
85	3	9
152	11	2
55	4	14
47	12	12
144	14	9
199	1	12
20	6	13
31	10	11
106	14	9
82	2	3
50	12	4
167	8	9
179	9	8
39	4	3
40	3	12
142	14	13
128	9	4
65	11	6
32	14	12
17	12	14
103	4	10
13	3	14
57	11	2
129	3	12
61	8	5
159	13	12
177	4	6
105	2	6
83	7	3
130	13	12
96	10	7
91	1	12
70	9	2
41	8	164	11
195	12	55	2
191	4	117	3
174	14	99	6
198	3	96	2
108	13	85	2
6	6	129	12
196	1	185	4
123	4	177	12
24	2	33	2
183	14	162	2
156	8	187	7
93	11	170	6
153	13	82	14
68	13	190	14
79	5	99	5
38	10	19	7
33	5	195	10
134	1	14	5
141	6	95	9
163	10	182	13
87	5	182	14
101	3	80	4
51	3	81	1
116	9	62	14
166	9	7	14
132	1	123	9
100	4	199	13
88	1	137	4
194	4	48	10
84	7	173	14
90	3	110	11
11	3	54	11
114	8	20	2
171	1	140	6
112	10	114	6
187	13	37	14
158	4	134	13
186	12	23	10
12	12	77	14
192	14	39	10
35	7	168	13
64	12	169	14
62	1	107	4
180	13	194	10
182	5	150	14
14	4	163	13
151	3	55	14
165	10	196	5
170	11	159	10
148	13	90	8
143	12	141	6
137	3	82	9
99	9	100	5
133	5	92	7
78	12	26	14
189	1	198	8
173	6	14	1
74	10	179	6
188	13	154	1
197	12	180	12
56	14	187	10
19	3	179	1
2	7	30	6
127	13	146	3
37	11	129	6
162	5	86	8
172	7	168	10
58	7	65	8
146	13	109	7
118	11	4	11
75	13	14	14
42	9	117	4
135	11	115	2
76	1	136	13
185	8	60	10
102	8	111	14
9	1	144	9
45	1	43	8
25	10	165	14
54	7	21	13
136	13	105	3
29	3	97	1
125	8	18	11
176	6	87	4
77	6	88	12
168	11	125	7
18	4	91	10
115	7	148	2
66	14	115	5
59	5	94	7
63	1	87	9
46	14	63	12
117	10	32	13
190	8	125	7
5	6	93	2
44	8	166	14
113	12	192	6
157	2	77	14
161	9	25	11
34	12	164	2
69	12	193	1
111	12	162	11
28	12	126	13
43	11	124	10
169	14	34	11
104	5	67	8
107	8	149	2
22	4	93	5
73	1	169	3
150	6	178	5
53	8	113	13
92	6	31	5
36	14	46	12
60	11	135	8
23	14	151	8
8	9	40	3
126	14	11	5
89	6	158	2
98	6	71	7
120	10	110	1
139	2	86	13
154	9	125	14
110	13	82	2
21	8	66	9
52	10	40	13
145	4	110	6
30	10	89	4
149	10	151	14
80	2	101	8
138	2	22	10
3	12	33	10
7	7	73	10
72	4	108	7
131	1	182	14
178	5	9	3
81	8	15	5
95	7	153	1
27	9	85	1
119	2	5	6
4	5	153	9
175	12	39	12
15	12	46	2
193	11	169	14
184	2	154	10
49	13	190	9
147	7	21	12
181	12	137	2
122	13	76	6
121	8	96	14
67	8	127	9
26	13	23	1
124	7	187	7
48	12	191	5
155	9	65	11
160	4	33	9
94	10	174	14
200	4	123	1
97	1	34	4
71	8	146	3
16	2	33	1
109	10	8	7
1	8	148	4
10	5	84	8
86	13	60	11
140	4	196	8
164	10	137	10
85	11	132	8
152	14	146	9
55	14	77	2
47	8	88	7
144	11	200	2
199	14	192	11
20	10	195	3
31	5	160	12
106	5	7	12
82	2	98	1
50	5	186	13
167	13	84	1
179	11	174	9
39	3	18	1
40	5	138	8
142	14	127	11
128	13	13	13
65	7	116	11
32	3	145	2
17	4	165	9
103	1	173	5
13	12	21	8
57	6	146	8
129	9	140	6
61	2	28	4
159	5	76	6
177	2	2	8
105	8	131	8
83	4	153	8
130	2	64	2
96	3	148	7
91	9	64	3
70	5	77	3
41	11	7
195	3	2
191	3	8
174	1	9
198	9	3
108	6	1
6	11	7
196	6	7
123	2	14
24	1	14
183	11	2
156	13	6
93	8	12
153	8	5
68	14	6
79	13	14
38	11	1
33	6	7
134	14	11
141	10	11
163	14	5
87	1	14
101	1	9
51	12	7
116	8	5
166	2	1
132	4	14
100	5	2
88	14	3
194	1	11
84	5	9
90	2	14
11	1	8
114	8	5
171	13	6
112	12	8
187	11	6
158	6	12
186	4	12
12	12	7
192	1	4
35	7	5
64	1	14
62	14	13
180	10	1
182	12	6
14	7	11
151	7	8
165	10	13
170	9	10
148	2	5
143	1	13
137	1	6
99	8	12
133	2	10
78	13	12
189	3	13
173	11	1
74	9	14
188	13	5
197	10	11
56	12	1
19	11	1
2	12	2
127	2	1
37	6	9
162	9	9
172	13	5
58	4	6
146	4	10
118	5	12
75	11	2
42	10	13
135	12	11
76	14	5
185	2	13
102	4	7
9	13	14
45	7	8
25	14	10
54	2	11
136	10	7
29	10	8
125	14	7
176	10	14
77	8	7
168	3	12
18	9	6
115	4	11
66	7	12
59	8	5
63	1	13
46	10	7
117	10	7
190	3	2
5	10	4
44	9	8
113	1	4
157	6	8
161	11	3
34	7	6
69	9	12
111	6	2
28	7	13
43	8	14
169	7	9
104	2	14
107	12	14
22	10	5
73	9	4
150	9	7
53	1	5
92	13	11
36	10	9
60	4	2
23	1	5
8	3	11
126	2	7
89	11	13
98	3	1
120	3	4
139	4	3
154	10	10
110	5	9
21	14	2
52	2	9
145	5	5
30	6	10
149	3	3
80	1	5
138	12	5
3	2	6
7	11	4
72	5	3
131	10	1
178	4	13
81	4	4
95	1	5
27	5	1
119	8	11
4	6	6
175	6	1
15	11	5
193	5	2
184	7	6
49	14	7
147	8	2
181	10	11
122	8	10
121	12	5
67	1	8
26	5	6
124	11	10
48	2	3
155	10	2
160	12	9
94	1	1
200	11	12
97	1	10
71	8	7
16	14	10
109	10	2
1	6	14
10	12	8
86	7	6
140	8	8
164	8	12
85	13	12
152	11	12
55	11	3
47	3	9
144	2	1
199	12	7
20	12	3
31	13	10
106	10	9
82	4	6
50	13	1
167	9	5
179	6	7
39	6	4
40	2	10
142	6	13
128	13	2
65	5	9
32	1	13
17	12	13
103	7	5
13	7	11
57	3	5
129	4	11
61	9	5
159	10	13
177	4	6
105	11	1
83	3	7
130	11	12
96	11	5
91	8	11
70	8	11
41	6	96	5
195	14	90	10
191	11	54	14
174	1	42	1
198	14	35	4
108	1	160	8
6	10	129	13
196	4	173	10
123	3	106	11
24	7	47	12
183	11	97	2
156	2	142	10
93	1	196	1
153	9	194	11
68	12	36	3
79	4	177	5
38	2	105	8
33	10	165	2
134	13	8	4
141	5	140	6
163	13	145	2
87	6	4	4
101	9	195	1
51	13	116	11
116	5	93	12
166	4	16	11
132	3	113	10
100	1	108	4
88	5	64	1
194	9	144	7
84	10	161	6
90	6	29	3
11	4	172	6
114	1	54	4
171	1	101	7
112	3	155	12
187	8	45	4
158	14	182	3
186	1	171	7
12	1	91	1
192	13	112	11
35	5	150	3
64	5	93	8
62	5	115	11
180	14	178	2
182	6	79	7
14	10	95	10
151	2	129	5
165	6	31	11
170	9	105	14
148	11	187	10
143	14	39	1
137	11	24	11
99	12	57	9
133	5	65	9
78	3	16	1
189	3	130	8
173	11	117	8
74	6	91	10
188	8	73	2
197	13	7	13
56	3	185	3
19	13	35	4
2	5	124	9
127	7	117	7
37	14	117	3
162	10	66	13
172	10	100	11
58	8	1	9
146	14	128	8
118	6	191	12
75	4	169	8
42	11	64	8
135	13	187	6
76	13	60	7
185	2	149	9
102	2	79	3
9	11	114	7
45	6	124	8
25	9	191	3
54	1	51	12
136	2	102	9
29	9	177	13
125	1	190	10
176	12	192	2
77	3	169	3
168	2	156	14
18	3	97	10
115	10	120	10
66	7	173	4
59	10	24	9
63	3	148	7
46	4	164	7
117	8	141	8
190	5	142	8
5	6	9	12
44	4	97	2
113	9	90	7
157	8	42	11
161	4	82	14
34	14	181	12
69	4	99	11
111	8	146	4
28	13	17	3
43	1	52	11
169	12	63	12
104	7	122	10
107	7	171	11
22	8	110	3
73	6	139	4
150	14	175	1
53	9	38	11
92	9	91	10
36	3	146	12
60	9	87	4
23	4	92	9
8	8	144	4
126	5	90	8
89	8	27	14
98	13	174	1
120	11	4	2
139	1	190	5
154	9	142	1
110	14	108	3
21	2	60	6
52	13	176	10
145	12	105	2
30	10	46	7
149	4	171	7
80	3	125	6
138	8	28	7
3	6	26	9
7	11	62	9
72	4	193	13
131	6	93	9
178	13	60	8
81	1	70	6
95	11	199	9
27	13	68	9
119	2	167	13
4	2	178	13
175	2	73	3
15	6	74	1
193	11	4	2
184	10	178	6
49	12	104	14
147	3	74	3
181	14	70	6
122	6	5	9
121	12	194	6
67	5	178	5
26	5	153	8
124	9	155	14
48	3	161	6
155	10	73	2
160	2	37	12
94	11	10	8
200	10	152	2
97	9	176	8
71	10	54	14
16	14	144	12
109	13	194	8
1	3	128	6
10	7	141	5
86	11	94	3
140	7	112	3
164	1	128	6
85	10	134	1
152	9	53	2
55	10	197	4
47	3	143	12
144	1	150	7
199	7	193	1
20	10	143	13
31	6	4	3
106	14	148	6
82	14	164	14
50	6	122	4
167	13	57	5
179	4	124	7
39	1	84	4
40	13	120	7
142	13	95	1
128	1	9	8
65	2	117	7
32	11	9	10
17	12	200	5
103	11	137	13
13	5	56	5
57	10	196	12
129	2	70	9
61	7	138	10
159	10	85	14
177	4	159	2
105	14	6	3
83	14	102	3
130	4	31	3
96	12	194	13
91	8	198	2
70	12	60	13
41	9	6
195	14	5
191	10	6
174	9	5
198	10	12
108	10	13
6	12	14
196	10	13
123	11	5
24	12	3
183	12	1
156	5	6
93	8	8
153	6	8
68	8	2
79	3	4
38	2	10
33	2	12
134	14	3
141	2	10
163	11	7
87	13	3
101	11	11
51	2	12
116	2	1
166	6	13
132	14	8
100	6	8
88	5	8
194	1	9
84	12	11
90	9	12
11	12	14
114	14	4
171	6	10
112	13	7
187	10	8
158	6	9
186	5	4
12	11	8
192	14	4
35	11	9
64	1	11
62	7	1
180	9	14
182	10	2
14	5	6
151	11	10
165	3	6
170	13	4
148	11	2
143	3	9
137	13	6
99	6	10
133	4	6
78	10	8
189	4	8
173	11	2
74	2	13
188	12	9
197	9	13
56	3	9
19	7	5
2	9	9
127	12	4
37	11	12
162	4	3
172	9	5
58	3	14
146	1	9
118	13	13
75	12	11
42	14	10
135	11	12
76	11	3
185	6	1
102	11	11
9	2	2
45	3	2
25	11	14
54	5	5
136	5	2
29	5	7
125	11	2
176	10	12
77	13	2
168	14	9
18	6	8
115	12	11
66	10	4
59	7	5
63	3	4
46	6	2
117	7	12
190	7	3
5	10	8
44	7	4
113	4	11
157	12	5
161	3	3
34	4	9
69	6	6
111	1	10
28	12	13
43	5	3
169	3	6
104	12	13
107	8	8
22	10	10
73	5	3
150	12	7
53	8	6
92	11	4
36	4	8
60	8	8
23	10	9
8	3	8
126	11	2
89	13	9
98	3	1
120	11	4
139	5	14
154	2	5
110	2	7
21	11	6
52	11	9
145	13	4
30	11	12
149	8	11
80	13	9
138	4	9
3	10	8
7	12	4
72	6	5
131	5	8
178	8	4
81	2	7
95	4	5
27	11	5
119	5	2
4	2	14
175	5	11
15	10	12
193	10	11
184	12	10
49	10	8
147	1	3
181	5	4
122	1	1
121	14	1
67	4	14
26	14	5
124	6	6
48	11	5
155	12	1
160	2	6
94	10	7
200	3	4
97	10	8
71	8	13
16	3	4
109	10	13
1	2	1
10	13	13
86	14	2
140	9	4
164	11	4
85	14	2
152	10	8
55	14	7
47	9	8
144	2	14
199	5	8
20	6	4
31	7	6
106	11	3
82	8	2
50	14	4
167	1	2
179	5	7
39	14	2
40	9	6
142	9	4
128	9	7
65	2	9
32	11	3
17	3	9
103	8	11
13	14	1
57	2	11
129	7	14
61	10	14
159	11	3
177	8	13
105	3	4
83	1	1
130	2	8
96	6	2
91	14	4
70	12	2
41	6	98	14
195	13	181	8
191	3	147	5
174	14	80	9
198	7	199	8
108	4	26	6
6	6	29	13
196	12	143	3
123	13	101	9
24	13	196	3
183	12	39	14
156	4	145	10
93	13	135	7
153	6	184	1
68	6	52	10
79	5	27	10
38	12	119	2
33	1	87	14
134	13	94	8
141	5	37	13
163	2	65	10
87	5	12	7
101	4	98	4
51	3	63	2
116	6	108	5
166	4	186	8
132	2	122	6
100	14	129	1
88	4	63	10
194	10	64	13
84	14	185	9
90	13	55	10
11	14	140	5
114	6	36	7
171	4	114	1
112	3	125	11
187	3	23	5
158	8	109	10
186	8	75	9
12	10	20	4
192	14	187	14
35	7	12	6
64	1	124	9
62	1	143	7
180	2	75	13
182	6	65	4
14	4	92	9
151	12	188	6
165	9	200	13
170	11	112	6
148	9	93	12
143	9	126	8
137	3	141	11
99	13	112	5
133	14	101	12
78	1	3	9
189	10	91	9
173	4	18	11
74	12	24	13
188	12	161	11
197	2	77	9
56	13	156	4
19	8	126	5
2	1	166	3
127	14	163	14
37	3	163	13
162	14	48	12
172	10	161	11
58	1	19	13
146	4	17	12
118	6	85	14
75	14	193	10
42	6	66	5
135	8	10	12
76	13	19	2
185	1	63	3
102	10	190	2
9	10	25	3
45	11	59	1
25	9	4	6
54	14	131	12
136	6	27	13
29	8	45	8
125	10	12	7
176	12	127	2
77	9	123	14
168	6	120	4
18	2	124	1
115	11	21	6
66	5	56	10
59	4	98	1
63	12	20	10
46	1	29	1
117	1	52	4
190	12	50	6
5	5	145	4
44	10	191	9
113	2	88	2
157	7	49	2
161	6	27	7
34	3	186	4
69	13	54	3
111	6	63	1
28	12	60	4
43	12	8	6
169	6	28	13
104	13	187	2
107	2	187	10
22	1	165	11
73	4	129	3
150	14	120	11
53	1	163	1
92	11	66	9
36	10	169	7
60	3	125	6
23	7	102	5
8	6	172	1
126	8	140	12
89	8	42	14
98	8	92	1
120	8	75	13
139	10	53	14
154	6	180	13
110	1	163	11
21	8	169	7
52	1	102	6
145	8	147	3
30	11	190	2
149	14	192	11
80	13	189	8
138	13	200	8
3	13	107	12
7	12	34	11
72	3	108	6
131	8	22	14
178	4	84	1
81	6	8	4
95	6	157	7
27	6	139	7
119	7	184	3
4	7	150	1
175	6	10	8
15	12	110	14
193	6	138	6
184	11	2	13
49	9	166	13
147	3	11	1
181	2	42	11
122	1	73	10
121	13	20	2
67	6	152	14
26	8	68	14
124	9	122	5
48	5	45	13
155	12	151	13
160	11	149	12
94	13	111	11
200	3	53	9
97	5	189	10
71	11	20	9
16	4	91	13
109	9	192	3
1	5	137	14
10	13	171	1
86	10	184	10
140	2	26	13
164	3	21	4
85	5	135	11
152	1	181	12
55	11	188	8
47	14	138	9
144	4	102	3
199	14	79	5
20	11	86	12
31	10	37	11
106	11	169	4
82	7	168	1
50	6	91	8
167	11	132	11
179	2	55	13
39	1	172	4
40	3	31	7
142	14	169	4
128	7	85	3
65	11	162	8
32	9	21	1
17	7	46	12
103	14	181	3
13	1	146	8
57	11	111	4
129	2	82	12
61	3	98	9
159	14	168	8
177	7	103	3
105	7	118	14
83	7	7	4
130	13	33	3
96	1	183	14
91	5	189	4
70	11	12	2
41	3	10
195	7	2
191	13	5
174	6	2
198	14	9
108	12	11
6	14	1
196	4	12
123	11	4
24	10	10
183	4	2
156	11	1
93	2	7
153	7	12
68	11	7
79	1	10
38	10	13
33	2	5
134	8	3
141	4	3
163	3	4
87	14	8
101	14	9
51	7	13
116	5	5
166	10	14
132	14	14
100	9	13
88	9	10
194	1	12
84	12	1
90	5	1
11	7	5
114	3	10
171	9	8
112	4	2
187	2	4
158	3	13
186	8	14
12	5	5
192	3	2
35	13	3
64	5	1
62	6	12
180	14	8
182	11	3
14	14	4
151	9	9
165	5	5
170	3	5
148	7	4
143	3	5
137	4	12
99	2	13
133	12	3
78	7	8
189	4	11
173	2	5
74	11	10
188	5	3
197	12	8
56	12	2
19	3	12
2	2	10
127	1	12
37	11	1
162	8	8
172	12	4
58	5	1
146	5	9
118	5	10
75	4	13
42	4	13
135	9	4
76	10	1
185	6	6
102	1	5
9	9	4
45	12	10
25	8	4
54	14	13
136	12	8
29	1	5
125	8	13
176	1	9
77	14	10
168	7	6
18	9	10
115	6	7
66	12	12
59	11	6
63	12	4
46	2	10
117	10	7
190	10	14
5	11	5
44	4	13
113	5	12
157	11	1
161	13	6
34	2	8
69	10	2
111	2	2
28	6	8
43	14	12
169	5	2
104	13	7
107	7	6
22	7	5
73	7	6
150	2	9
53	3	14
92	11	14
36	6	8
60	11	12
23	5	14
8	6	12
126	12	8
89	1	7
98	13	8
120	12	7
139	13	14
154	9	4
110	8	6
21	11	12
52	12	8
145	2	8
30	12	14
149	10	12
80	7	5
138	7	11
3	14	12
7	12	5
72	4	6
131	11	11
178	6	3
81	11	12
95	13	12
27	7	5
119	8	14
4	11	10
175	3	1
15	4	11
193	12	14
184	14	8
49	2	13
147	12	5
181	3	5
122	7	5
121	5	6
67	5	1
26	9	11
124	14	14
48	7	14
155	1	8
160	9	9
94	9	5
200	14	10
97	11	10
71	14	3
16	3	3
109	11	4
1	5	5
10	3	14
86	2	5
140	6	10
164	14	13
85	13	9
152	1	8
55	8	5
47	7	3
144	13	5
199	14	9
20	11	3
31	7	2
106	10	12
82	4	6
50	12	5
167	2	14
179	12	8
39	14	4
40	12	8
142	8	13
128	10	11
65	2	7
32	11	2
17	11	9
103	14	12
13	12	10
57	12	1
129	14	13
61	3	11
159	14	1
177	5	11
105	6	4
83	6	13
130	2	3
96	9	14
91	7	8
70	2	4
41	10	176	14
195	9	78	7
191	7	169	11
174	9	51	14
198	2	49	5
108	4	46	1
6	7	68	1
196	1	32	14
123	6	40	10
24	13	25	6
183	13	114	5
156	12	12	11
93	12	18	14
153	2	148	10
68	10	63	7
79	9	123	3
38	4	32	1
33	13	169	7
134	11	24	3
141	8	135	3
163	8	45	9
87	12	113	12
101	11	31	6
51	4	78	3
116	14	31	13
166	9	36	2
132	10	47	6
100	3	163	1
88	8	158	12
194	8	191	14
84	2	46	3
90	3	127	6
11	1	89	11
114	13	81	9
171	1	154	7
112	13	1	1
187	3	106	10
158	1	174	14
186	7	30	3
12	12	63	5
192	13	83	9
35	7	196	4
64	5	90	9
62	5	18	6
180	7	46	10
182	11	87	7
14	1	78	11
151	14	6	6
165	13	22	11
170	3	12	8
148	3	95	14
143	9	40	1
137	5	23	10
99	1	69	7
133	11	113	6
78	5	190	14
189	3	4	6
173	11	184	4
74	7	77	14
188	5	76	11
197	7	23	6
56	1	87	3
19	9	165	7
2	1	116	4
127	1	25	13
37	5	155	9
162	12	192	2
172	7	93	14
58	12	87	2
146	6	88	14
118	13	148	11
75	6	70	7
42	14	94	12
135	13	188	11
76	1	44	3
185	4	12	11
102	12	108	9
9	3	80	12
45	5	168	1
25	9	85	14
54	10	179	5
136	3	53	10
29	1	54	11
125	7	97	4
176	4	140	11
77	9	115	14
168	7	38	11
18	7	177	4
115	13	5	7
66	3	143	13
59	7	69	3
63	7	152	7
46	1	77	10
117	1	147	7
190	10	128	10
5	14	170	12
44	7	108	10
113	9	175	7
157	13	103	3
161	8	192	1
34	7	86	5
69	3	193	14
111	14	15	6
28	8	46	14
43	13	65	10
169	3	103	2
104	13	169	6
107	10	108	13
22	5	129	8
73	2	14	7
150	14	72	7
53	8	187	12
92	14	116	6
36	9	116	14
60	3	85	7
23	1	153	10
8	10	160	7
126	8	52	2
89	1	26	8
98	7	79	11
120	12	24	3
139	4	162	6
154	4	91	13
110	6	29	13
21	9	157	10
52	10	40	1
145	1	189	13
30	3	41	4
149	3	169	6
80	12	140	7
138	12	20	1
3	10	40	4
7	8	82	11
72	5	47	14
131	4	95	7
178	9	47	1
81	12	4	14
95	14	110	3
27	10	132	8
119	4	60	7
4	7	113	3
175	3	11	11
15	9	55	3
193	3	61	6
184	13	167	1
49	2	87	9
147	6	9	13
181	9	10	12
122	2	21	1
121	9	181	4
67	5	1	10
26	12	112	4
124	12	109	9
48	3	97	12
155	5	148	10
160	9	142	11
94	9	108	14
200	11	155	14
97	7	6	13
71	14	169	12
16	9	51	7
109	5	135	8
1	10	20	9
10	9	12	8
86	3	91	11
140	12	176	7
164	13	96	7
85	3	192	6
152	14	102	9
55	3	199	6
47	11	177	11
144	7	28	2
199	11	178	5
20	8	77	11
31	2	33	14
106	1	30	2
82	2	118	9
50	1	72	9
167	9	59	9
179	3	175	11
39	13	95	5
40	11	166	13
142	13	133	9
128	2	27	14
65	1	82	11
32	9	79	2
17	8	185	5
103	3	38	2
13	7	170	12
57	5	176	13
129	13	35	14
61	7	33	9
159	11	75	7
177	8	98	5
105	9	64	3
83	3	153	9
130	2	97	1
96	6	121	12
91	8	133	7
70	9	114	5
41	5	11
195	8	10
191	6	3
174	8	6
198	10	12
108	2	14
6	5	11
196	11	13
123	4	14
24	2	8
183	3	2
156	1	1
93	8	11
153	9	2
68	12	11
79	11	6
38	8	12
33	14	11
134	3	8
141	2	9
163	13	1
87	10	9
101	5	10
51	7	1
116	8	8
166	2	8
132	8	2
100	11	5
88	4	6
194	10	2
84	13	1
90	8	6
11	6	12
114	2	2
171	9	10
112	10	8
187	10	2
158	3	4
186	10	5
12	5	4
192	12	8
35	11	8
64	9	8
62	2	8
180	12	6
182	4	2
14	3	9
151	2	12
165	4	13
170	1	8
148	14	1
143	5	1
137	2	1
99	5	6
133	8	10
78	7	9
189	9	11
173	5	10
74	12	3
188	13	6
197	8	14
56	1	10
19	14	13
2	9	1
127	7	7
37	12	11
162	1	13
172	10	2
58	5	12
146	9	3
118	10	11
75	13	1
42	14	10
135	4	11
76	13	3
185	5	3
102	14	5
9	1	4
45	5	5
25	14	13
54	12	11
136	9	11
29	8	4
125	5	8
176	11	6
77	1	2
168	6	5
18	8	2
115	4	7
66	12	5
59	2	2
63	3	12
46	6	9
117	4	8
190	14	1
5	12	4
44	6	11
113	4	5
157	10	7
161	7	4
34	7	12
69	14	5
111	8	2
28	8	5
43	3	4
169	14	8
104	8	9
107	4	5
22	11	4
73	11	11
150	11	7
53	11	9
92	11	14
36	6	4
60	10	3
23	2	12
8	4	2
126	14	12
89	13	4
98	11	2
120	2	6
139	8	9
154	5	2
110	2	9
21	5	9
52	8	1
145	5	2
30	4	5
149	6	10
80	11	10
138	11	14
3	14	1
7	12	1
72	11	11
131	5	2
178	8	12
81	13	11
95	5	6
27	8	4
119	2	8
4	1	2
175	8	1
15	14	9
193	6	5
184	9	7
49	4	2
147	9	4
181	10	10
122	2	9
121	11	9
67	11	4
26	11	14
124	10	12
48	4	7
155	9	2
160	2	2
94	10	10
200	12	3
97	3	11
71	10	2
16	8	9
109	1	8
1	4	4
10	11	9
86	14	9
140	6	10
164	5	14
85	2	2
152	14	10
55	3	14
47	8	14
144	9	11
199	10	14
20	6	2
31	10	9
106	11	13
82	14	3
50	2	10
167	1	14
179	3	13
39	11	10
40	7	2
142	5	5
128	12	8
65	1	14
32	13	2
17	11	3
103	13	8
