100	500
244	6	10
480	10	6
385	10	9
043	2	7
189	10	2
241	7	1
330	5	8
173	5	1
273	7	4
052	7	1
188	7	8
197	1	6
219	5	3
479	7	3
496	6	1
038	9	1
414	9	2
237	9	1
009	6	3
317	1	6
422	8	4
274	7	8
202	10	10
078	8	7
034	2	7
403	8	5
127	4	7
047	6	1
375	4	4
162	10	10
172	3	6
407	9	6
073	4	8
005	3	9
146	6	7
468	5	10
118	10	8
455	8	4
394	6	5
408	10	3
270	8	3
336	9	2
411	5	4
495	8	6
135	10	10
272	7	5
185	2	4
258	10	3
102	7	10
227	1	9
443	10	5
013	3	5
307	5	3
456	7	8
071	6	5
223	10	10
371	5	10
016	5	8
021	8	9
001	1	9
014	9	5
329	9	6
031	10	4
350	6	9
099	4	6
483	8	6
006	1	2
035	3	4
290	6	5
406	4	8
349	4	7
324	5	2
381	3	10
315	1	2
267	4	2
283	3	9
354	3	2
136	1	9
355	5	1
338	3	5
125	9	7
176	6	1
423	7	4
485	2	4
358	5	1
464	4	9
271	5	1
493	8	10
168	9	6
462	5	5
206	6	5
115	1	2
441	4	3
395	4	6
067	10	4
421	5	8
432	1	1
415	9	5
238	5	5
065	9	3
392	8	10
424	1	4
117	7	10
323	1	8
398	2	5
467	7	4
417	9	8
291	3	4
190	8	1
037	10	5
060	9	3
360	2	10
029	1	5
341	8	10
429	7	4
113	8	9
042	6	7
157	5	5
161	3	9
387	2	3
081	9	3
364	4	2
225	4	9
111	1	2
221	7	7
370	2	9
169	8	3
027	6	10
410	1	4
213	1	5
104	9	2
091	1	1
107	10	1
085	4	8
084	3	6
229	8	6
095	7	10
018	3	10
404	5	3
243	10	8
298	9	6
450	6	6
405	7	5
491	5	5
376	1	9
448	3	10
255	1	2
096	9	4
150	4	3
388	5	10
296	7	7
252	7	6
351	7	2
469	4	1
017	7	10
126	2	9
306	9	9
120	7	8
024	2	3
139	4	10
053	7	6
154	3	6
207	5	5
242	3	8
110	6	4
440	3	6
497	2	4
002	6	3
490	3	5
023	3	5
201	3	2
057	4	4
236	4	2
216	6	6
044	7	3
019	4	7
434	10	5
247	3	8
332	4	10
435	7	2
427	6	6
389	8	2
145	4	8
004	1	2
309	3	6
444	1	6
055	5	2
302	7	3
431	3	8
059	10	10
149	10	8
353	6	6
138	7	1
314	3	5
304	9	10
046	6	3
356	7	8
015	4	9
382	5	6
397	5	5
342	4	2
437	9	10
228	1	3
050	9	1
334	9	5
425	4	4
412	10	6
054	8	5
339	8	7
297	1	6
036	10	9
477	2	3
500	3	9
277	7	3
369	4	9
131	6	6
178	9	2
420	1	6
452	7	10
234	1	5
436	6	3
299	8	2
472	6	4
345	3	7
300	5	10
292	10	5
119	10	1
039	8	6
327	9	8
280	3	8
348	4	2
275	1	5
224	7	2
293	3	3
080	9	2
175	4	7
321	7	2
058	1	2
230	9	3
284	8	6
048	4	9
256	1	6
222	6	10
492	6	8
204	9	10
049	3	7
077	3	8
193	3	8
061	8	8
459	1	7
184	6	1
333	1	5
069	5	7
365	2	5
320	10	7
289	3	1
264	6	7
147	5	3
181	9	7
390	6	3
122	1	10
070	1	5
121	1	5
282	5	3
419	7	4
246	7	1
367	1	2
124	1	7
086	6	6
155	9	8
311	4	4
010	1	7
295	6	7
160	3	10
082	8	3
489	5	5
200	5	6
363	5	3
209	6	2
087	9	10
322	2	4
366	3	4
476	2	10
393	2	10
109	5	6
463	9	4
430	5	9
310	8	6
428	8	3
231	8	4
066	7	3
454	3	7
140	2	1
482	3	2
359	4	4
379	4	9
220	2	8
164	6	5
041	10	7
079	3	3
062	7	8
212	10	5
089	2	8
152	5	1
319	8	8
384	3	1
144	2	5
285	6	8
337	4	5
199	4	1
391	6	2
074	7	9
106	10	5
374	5	3
257	5	1
249	7	7
352	2	5
281	9	7
262	9	1
167	9	1
179	4	8
218	5	2
210	10	9
484	10	7
142	8	8
251	10	2
128	1	3
092	10	3
028	5	4
402	2	4
473	8	9
025	9	3
240	3	4
362	1	9
103	2	6
451	8	7
239	2	2
346	6	5
325	6	8
343	2	8
129	10	10
250	5	6
465	7	10
233	8	9
416	7	9
453	3	5
159	9	2
232	4	9
481	8	2
097	6	1
177	7	5
105	2	7
471	4	7
033	2	3
030	2	10
235	5	8
372	6	4
130	2	9
012	7	2
344	5	7
442	9	6
470	5	087	7
195	5	363	7
260	8	275	2
191	2	336	2
214	6	301	7
174	10	184	10
198	8	035	2
486	10	202	4
208	6	168	10
090	9	163	3
108	7	234	4
287	1	462	10
278	5	126	3
196	1	269	4
461	1	354	3
123	3	275	10
286	3	371	7
088	7	069	9
466	10	257	7
328	8	033	3
183	9	479	10
156	5	349	5
026	1	449	5
276	5	437	3
301	5	157	4
153	8	149	5
098	9	402	3
326	2	045	6
357	1	037	6
418	5	111	6
378	9	067	3
268	1	366	5
316	4	182	8
380	1	255	4
399	7	220	4
020	2	436	3
498	2	271	2
072	6	281	9
265	8	247	8
445	5	387	9
063	5	444	6
245	5	148	7
205	1	382	6
409	2	472	5
134	10	457	7
253	2	415	10
288	5	173	7
141	1	074	10
413	9	030	10
457	7	178	6
163	5	375	10
396	3	160	7
401	3	445	3
447	5	314	5
254	3	279	9
101	9	357	9
022	6	437	9
308	9	214	8
494	6	147	9
347	10	382	8
003	6	033	9
007	7	364	5
008	5	404	2
064	1	277	8
439	6	061	4
045	3	081	7
116	7	026	6
259	5	334	1
488	4	039	5
166	6	188	9
132	2	287	8
377	6	208	1
100	2	438	4
266	3	186	10
373	8	233	5
487	2	317	3
194	4	392	9
294	2	043	3
475	1	107	9
114	7	124	9
426	3	366	2
279	7	125	5
011	3	106	8
460	9	123	2
446	6	486	2
171	7	407	3
438	9	022	1
112	7	269	4
312	10	012	10
433	8	345	7
187	7	199	4
032	2	420	6
158	9	497	9
400	4	396	5
263	9	336	4
340	3	363	4
226	4	341	9
313	9	028	10
076	7	458	10
383	4	019	4
083	2	189	9
203	2	270	1
186	3	399	9
331	5	175	6
474	1	058	4
318	10	327	10
217	5	397	10
056	6	453	1
093	2	340	3
192	9	139	3
305	1	424	9
335	2	091	7
094	10	435	6
180	7	095	8
051	4	459	3
182	8	179	7
458	2	382	1
075	10	037	6
248	1	142	4
215	1	111	10
211	9	413	2
151	1	449	9
165	3	171	4
170	6	326	2
449	6	465	10
478	9	213	1
303	4	054	5
148	8	438	5
261	6	159	4
143	4	106	3
368	2	040	3
137	7	217	8
040	6	276	8
386	1	056	8
361	7	183	7
499	2	172	1
269	1	406	8
133	2	449	2
068	4	487	1
244	10	379	6
480	8	097	6
385	6	266	2
043	4	192	9
189	5	073	1
241	5	027	9
330	2	066	9
173	2	208	4
273	4	039	9
052	10	199	1
188	10	112	6
197	5	121	3
219	8	157	8
479	8	121	9
496	4	380	5
038	7	153	8
414	8	232	6
237	5	492	7
009	7	242	6
317	5	226	9
422	2	293	10
274	4	446	3
202	5	413	10
078	7	161	4
034	4	488	5
403	6	147	5
127	8	395	2
047	10	044	10
375	10	250	9
162	5	097	6
172	5	229	1
407	4	444	10
073	1	413	4
005	6	381	8
146	7	352	2
468	9	316	6
118	2	369	5
455	4	090	3
394	6	130	5
408	10	416	5
270	8	496	8
336	2	285	2
411	4	137	4
495	4	381	6
135	1	003	10
272	2	426	3
185	7	345	4
258	8	323	5
102	8	315	7
227	6	112	5
443	4	136	9
013	5	263	9
307	2	250	2
456	4	093	2
071	10	056	3
223	7	098	4
371	3	076	4
016	8	051	3
021	7	245	9
001	1	076	9
014	6	165	5
329	6	284	9
031	1	469	10
350	4	498	1
099	2	264	2
483	3	131	8
006	1	240	3
035	1	304	10
290	9	470	3
406	4	385	9
349	3	500	7
324	6	199	9
381	4	319	4
315	3	278	5
267	8	383	2
283	3	401	7
354	8	246	1
136	9	470	4
355	8	124	1
338	9	264	2
125	3	271	10
176	3	234	5
423	7	047	10
485	7	029	7
358	3	472	10
464	2	458	10
271	6	212	7
493	2	419	6
168	7	018	4
462	1	375	8
206	4	487	2
115	10	434	5
441	4	292	4
395	2	159	6
067	2	152	4
421	9	066	5
432	9	149	3
415	10	313	7
238	10	028	4
065	5	082	4
392	7	408	4
424	7	380	1
117	10	322	2
323	8	324	2
398	7	122	6
467	2	039	8
417	7	136	3
291	3	232	1
190	2	124	9
037	10	409	8
060	9	134	5
360	3	316	9
029	3	376	6
341	8	024	8
429	1	316	5
113	4	143	10
042	4	156	2
157	7	280	10
161	9	378	1
387	6	455	3
081	5	252	5
364	8	114	2
225	4	015	9
111	8	134	5
221	3	461	8
370	5	229	7
169	6	259	3
027	8	346	10
410	8	281	6
213	5	399	5
104	2	096	1
091	3	401	3
107	1	087	10
085	9	079	9
084	7	365	4
229	10	143	10
095	2	193	5
018	3	444	8
404	6	329	9
243	6	002	1
298	6	092	4
450	10	009	8
405	2	135	3
491	2	383	8
376	4	254	7
448	5	057	10
255	4	154	2
096	1	345	4
150	8	239	8
388	8	194	2
296	10	053	6
252	4	385	10
351	10	185	1
469	7	330	5
017	2	093	10
126	10	306	9
306	10	326	10
120	8	015	7
024	9	351	9
139	3	115	7
053	6	343	6
154	1	087	7
207	3	332	4
242	4	273	3
110	2	376	3
440	3	308	7
497	1	010	6
002	9	152	7
490	3	494	5
023	4	451	1
201	4	473	7
057	8	351	9
236	6	450	7
216	2	145	1
044	5	461	3
019	1	105	7
434	7	314	2
247	4	273	9
332	7	154	4
435	9	255	1
427	5	212	7
389	1	494	6
145	7	153	7
004	4	307	3
309	8	317	6
444	2	174	3
055	4	491	1
302	8	346	5
431	3	209	6
059	10	162	4
149	8	076	8
353	1	287	6
138	2	180	7
314	6	284	7
304	5	349	2
046	6	496	7
356	4	131	9
015	9	040	2
382	7	350	1
397	9	379	7
342	5	438	2
437	1	337	2
228	6	382	10
050	6	382	3
334	7	320	10
425	4	170	5
412	4	009	6
054	6	432	8
339	9	151	1
297	2	354	4
036	7	153	10
477	6	215	1
500	10	297	10
277	6	443	9
369	3	001	7
131	3	106	5
178	3	075	4
420	3	373	2
452	9	311	9
234	4	479	2
436	1	392	3
299	6	260	10
472	4	170	7
345	4	187	7
300	8	412	7
292	4	401	5
119	3	008	5
039	7	455	9
327	6	076	2
280	1	491	2
348	7	317	1
275	3	259	10
224	5	067	4
293	3	159	10
080	8	479	4
175	2	415	1
321	7	328	7
058	5	189	5
230	4	175	4
284	9	445	8
048	6	040	8
256	6	006	5
222	7	383	7
492	8	202	10
204	3	466	8
049	3	413	2
077	7	066	8
193	5	068	10
061	6	018	7
459	10	087	5
184	1	470	1
333	7	219	8
069	8	262	6
365	3	304	2
320	2	290	1
289	7	164	4
264	2	438	2
147	2	113	3
181	3	445	4
390	2	112	4
122	6	304	5
070	5	242	2
121	3	293	9
282	6	123	9
419	10	135	6
246	7	087	3
367	5	298	6
124	4	043	8
086	10	467	10
155	10	295	6
311	4	479	8
010	2	482	10
295	8	352	1
160	4	307	3
082	6	470	2
489	7	452	3
200	2	500	9
363	1	403	8
209	7	182	10
087	1	140	5
322	10	357	6
366	4	281	8
476	9	188	10
393	4	470	5
109	1	352	5
463	4	330	2
430	6	380	10
310	3	488	9
428	2	035	10
231	5	048	7
066	3	262	5
454	7	075	6
140	4	182	1
482	3	396	2
359	4	438	2
379	8	126	4
220	2	419	7
164	6	096	2
041	9	128	9
079	3	486	1
062	9	159	8
212	5	097	6
089	5	039	6
152	10	397	1
319	9	135	9
384	5	111	1
144	8	027	7
285	2	010	2
337	10	443	9
199	4	186	3
391	10	088	6
074	5	342	2
106	8	412	8
374	4	266	6
257	3	235	7
249	2	341	4
352	9	251	9
281	5	460	7
262	10	033	10
167	5	410	8
179	1	125	10
218	1	463	5
210	6	477	3
484	9	062	6
142	3	428	1
251	7	118	4
128	10	075	5
092	2	057	6
028	7	255	1
402	9	452	8
473	8	472	9
025	6	456	3
240	7	373	7
362	10	017	2
103	2	464	5
451	4	292	10
239	1	067	4
346	2	118	9
325	5	479	2
343	3	120	2
129	6	006	4
250	6	333	4
465	10	342	9
233	4	019	4
416	3	211	3
453	3	358	1
159	2	475	5
232	9	354	2
481	9	182	5
097	8	470	10
177	6	029	4
105	7	482	10
471	8	143	10
033	4	109	3
030	2	329	2
235	9	163	5
372	4	374	6
130	4	478	10
012	4	019	5
344	2	383	6
442	10	078	8
470	2	3
195	5	10
260	5	7
191	4	4
214	8	1
174	3	5
198	1	4
486	6	8
208	4	3
090	8	6
108	1	3
287	8	7
278	10	9
196	8	9
461	9	9
123	9	5
286	6	6
088	6	9
466	2	4
328	4	10
183	2	1
156	1	2
026	3	4
276	1	5
301	9	2
153	6	7
098	8	4
326	2	6
357	3	2
418	3	4
378	10	6
268	7	1
316	6	8
380	4	6
399	10	9
020	7	4
498	6	6
072	3	8
265	2	8
445	3	8
063	10	2
245	7	6
205	1	2
409	7	7
134	10	5
253	2	9
288	4	1
141	9	9
413	6	8
457	8	4
163	4	3
396	7	4
401	1	7
447	5	6
254	3	3
101	2	9
022	3	9
308	2	4
494	2	5
347	4	10
003	6	3
007	9	2
008	10	8
064	7	8
439	7	10
045	9	2
116	2	8
259	1	7
488	4	10
166	1	2
132	9	7
377	6	9
100	4	7
266	8	2
373	8	5
487	4	3
194	7	3
294	4	2
475	2	10
114	10	5
426	8	8
279	9	10
011	8	7
460	6	9
446	7	8
171	9	5
438	3	6
112	3	7
312	4	3
433	9	5
187	7	5
032	7	6
158	1	6
400	4	1
263	4	8
340	10	10
226	1	3
313	7	9
076	7	2
383	8	1
083	4	3
203	6	7
186	2	8
331	1	6
474	4	10
318	6	5
217	4	1
056	5	10
093	5	6
192	2	5
305	9	8
335	10	3
094	10	9
180	5	3
051	8	6
182	6	2
458	4	1
075	8	1
248	6	7
215	9	3
211	8	2
151	4	3
165	6	5
170	4	2
449	2	9
478	10	6
303	9	3
148	7	2
261	4	4
143	8	10
368	4	9
137	8	7
040	1	9
386	5	3
361	8	4
499	2	9
269	4	9
133	6	7
068	3	8
244	3	4
480	5	1
385	4	8
043	4	9
189	1	10
241	4	6
330	3	3
173	5	10
273	8	1
052	7	6
188	8	6
197	8	8
219	2	2
479	4	9
496	10	8
038	4	4
414	10	3
237	8	2
009	7	3
317	1	6
422	2	9
274	7	3
202	9	10
078	3	3
034	7	5
403	4	7
127	4	5
047	7	1
375	4	1
162	4	4
172	1	4
407	8	7
073	10	8
005	6	3
146	9	8
468	9	7
118	3	3
455	5	6
394	1	4
408	7	5
270	3	2
336	10	5
411	4	7
495	2	9
135	8	2
272	1	2
185	6	3
258	2	6
102	3	1
227	5	3
443	9	5
013	10	2
307	5	6
456	5	2
071	4	10
223	8	8
371	3	5
016	6	8
021	2	2
001	10	5
014	4	1
329	9	3
031	3	5
350	1	10
099	10	2
483	6	6
006	2	6
035	5	1
290	9	7
406	5	10
349	3	9
324	5	1
381	1	6
315	5	8
267	6	6
283	10	9
354	7	10
136	1	4
355	10	3
338	3	8
125	10	5
176	2	1
423	6	7
485	3	2
358	9	1
464	10	4
271	9	2
493	7	2
168	10	10
462	6	1
206	7	1
115	1	10
441	8	6
395	10	6
067	5	6
421	1	4
432	10	5
415	3	6
238	4	6
065	7	4
392	3	2
424	8	8
117	10	8
323	9	5
398	4	5
467	1	1
417	7	10
291	8	1
190	7	3
037	3	3
060	10	4
360	4	3
029	10	3
341	2	2
429	9	1
113	8	10
042	2	4
157	8	2
161	7	1
387	8	7
081	7	1
364	3	4
225	4	5
111	2	2
221	4	8
370	6	6
169	6	2
027	3	6
410	7	5
213	3	4
104	10	5
091	7	5
107	6	10
085	2	9
084	1	5
229	10	6
095	8	4
018	3	2
404	1	3
243	8	7
298	6	2
450	7	9
405	3	5
491	9	9
376	7	7
448	9	1
255	4	2
096	9	9
150	2	2
388	3	5
296	8	5
252	10	8
351	6	10
469	6	7
017	4	4
126	7	4
306	7	10
120	9	7
024	9	3
139	9	4
053	1	10
154	3	2
207	9	2
242	8	10
110	8	2
440	4	8
497	10	1
002	2	3
490	2	7
023	2	9
201	3	4
057	6	9
236	4	8
216	8	10
044	10	9
019	7	5
434	5	6
247	5	2
332	5	9
435	4	10
427	6	10
389	5	8
145	2	1
004	4	4
309	7	10
444	10	4
055	1	1
302	9	10
431	4	4
059	8	9
149	5	10
353	4	8
138	10	10
314	5	8
304	3	9
046	2	6
356	9	5
015	8	8
382	5	4
397	4	5
342	8	4
437	4	6
228	10	7
050	4	9
334	10	6
425	4	1
412	7	10
054	5	4
339	1	6
297	8	1
036	9	7
477	8	5
500	6	5
277	7	6
369	10	2
131	1	8
178	2	1
420	7	6
452	3	7
234	7	8
436	5	1
299	6	3
472	7	3
345	4	5
300	7	4
292	7	6
119	4	7
039	3	7
327	8	5
280	2	4
348	4	1
275	3	6
224	6	8
293	1	7
080	10	10
175	8	8
321	5	10
058	8	2
230	4	9
284	6	9
048	1	7
256	6	9
222	8	6
492	8	9
204	2	7
049	7	10
077	8	2
193	1	1
061	7	3
459	3	2
184	4	4
333	4	5
069	1	6
365	8	9
320	3	10
289	10	6
264	8	8
147	10	2
181	1	9
390	10	7
122	8	1
070	3	9
121	4	1
282	4	4
419	2	9
246	3	10
367	10	9
124	6	9
086	6	4
155	6	9
311	2	9
010	5	7
295	4	8
160	4	5
082	3	10
489	7	8
200	9	8
363	3	5
209	7	3
087	10	4
322	7	8
366	10	5
476	2	9
393	5	10
109	7	3
463	4	9
430	8	9
310	6	1
428	6	2
231	2	1
066	9	2
454	5	8
140	6	8
482	8	4
359	7	8
379	7	6
220	2	8
164	5	4
041	3	5
079	3	6
062	2	2
212	1	8
089	7	7
152	4	2
319	5	4
384	1	10
144	1	6
285	2	6
337	2	2
199	3	1
391	2	6
074	6	1
106	4	2
374	8	8
257	6	9
249	6	9
352	5	5
281	6	9
262	6	10
167	1	2
179	5	3
218	7	7
210	6	5
484	5	10
142	5	3
251	3	8
128	5	5
092	10	6
028	8	10
402	1	10
473	5	1
025	3	7
240	2	2
362	1	2
103	7	3
451	7	3
239	1	1
346	7	1
325	7	9
343	10	6
129	6	5
250	4	1
465	4	7
233	8	7
416	9	1
453	1	10
159	10	2
232	1	9
481	7	4
097	7	10
177	3	3
105	6	3
471	7	1
033	5	8
030	6	8
235	2	4
372	2	10
130	5	8
012	1	6
344	3	10
442	6	9
470	3	131	1
195	8	377	7
260	7	429	3
191	4	166	10
214	5	037	9
174	9	112	6
198	2	040	9
486	10	433	2
208	7	255	3
090	8	423	6
108	4	083	7
287	6	129	4
278	2	359	8
196	5	075	5
461	9	046	9
123	2	311	2
286	10	386	10
088	1	181	10
466	7	411	10
328	9	259	4
183	1	483	10
156	4	260	6
026	1	199	1
276	8	427	7
301	4	220	7
153	5	476	4
098	6	394	7
326	3	090	5
357	6	448	10
418	2	021	2
378	8	028	1
268	6	063	9
316	2	273	8
380	5	281	10
399	5	384	6
020	3	458	8
498	10	202	3
072	9	119	2
265	6	362	8
445	6	232	2
063	5	097	4
245	5	179	10
205	4	174	5
409	4	010	8
134	4	440	10
253	7	475	2
288	9	047	3
141	8	183	6
413	10	420	4
457	1	405	9
163	1	468	7
396	4	300	6
401	9	310	2
447	5	427	2
254	2	349	4
101	9	088	2
022	8	456	4
308	4	432	9
494	1	330	3
347	10	358	2
003	4	403	10
007	10	075	9
008	4	012	8
064	8	423	8
439	8	297	4
045	1	169	1
116	10	002	5
259	1	363	7
488	1	335	1
166	5	016	6
132	3	258	7
377	8	497	5
100	5	046	7
266	3	001	2
373	5	288	8
487	6	224	5
194	8	446	7
294	5	089	10
475	9	431	3
114	3	339	6
426	5	282	2
279	1	146	3
011	1	031	8
460	5	288	1
446	2	225	2
171	7	489	8
438	6	384	3
112	1	111	2
312	9	409	6
433	4	286	6
187	2	381	10
032	1	295	10
158	2	181	7
400	2	204	10
263	5	480	4
340	10	456	9
226	4	411	10
313	6	128	7
076	7	392	8
383	10	373	5
083	8	363	7
203	1	023	2
186	4	020	5
331	3	384	6
474	8	442	5
318	1	453	7
217	3	385	6
056	4	028	5
093	6	339	6
192	8	101	6
305	8	474	6
335	3	241	1
094	6	256	1
180	8	382	4
051	10	054	1
182	4	003	1
458	8	049	9
075	2	030	7
248	6	279	7
215	2	134	6
211	8	238	6
151	5	347	3
165	4	341	1
170	2	234	5
449	5	317	7
478	7	220	7
303	6	248	10
148	10	232	5
261	4	038	8
143	9	090	3
368	8	362	8
137	4	209	4
040	6	179	4
386	9	097	2
361	10	435	1
499	4	147	5
269	9	340	8
133	5	083	9
068	3	033	7
244	9	498	3
480	2	442	3
385	9	222	1
043	9	442	8
189	5	064	8
241	4	120	7
330	10	163	4
173	5	068	6
273	10	284	10
052	7	323	6
188	2	301	9
197	6	414	2
219	8	082	4
479	5	241	3
496	3	180	6
038	1	185	5
414	4	014	5
237	4	001	4
009	4	341	5
317	5	006	8
422	8	140	5
274	3	328	7
202	2	195	6
078	5	347	7
034	3	376	9
403	3	064	4
127	5	018	9
047	1	120	4
375	10	073	4
162	5	181	7
172	2	469	3
407	8	144	8
073	2	321	6
005	9	049	9
146	9	014	10
468	3	120	8
118	3	398	10
455	6	024	5
394	7	432	1
408	2	333	2
270	4	354	7
336	9	496	10
411	5	295	1
495	6	204	5
135	8	493	4
272	1	020	4
185	10	283	2
258	6	204	6
102	9	020	3
227	1	337	7
443	2	274	10
013	3	306	8
307	10	266	4
456	7	273	7
071	6	197	2
223	7	237	8
371	9	137	3
016	9	186	3
021	1	284	9
001	5	420	1
014	3	035	2
329	3	425	4
031	1	278	7
350	4	251	6
099	2	141	6
483	8	175	9
006	4	472	10
035	2	415	10
290	4	250	6
406	8	376	8
349	4	149	1
324	6	423	5
381	1	279	1
315	4	255	9
267	5	321	2
283	10	213	3
354	7	200	8
136	8	329	7
355	6	494	10
338	6	282	4
125	7	322	8
176	3	044	10
423	10	149	2
485	9	297	10
358	7	156	10
464	8	182	7
271	7	042	7
493	8	172	6
168	3	229	2
462	4	178	3
206	10	445	4
115	10	102	6
441	7	004	6
395	9	257	3
067	8	306	5
421	2	173	8
432	8	192	1
415	8	417	7
238	9	187	4
065	1	185	2
392	10	376	3
424	8	357	5
117	1	035	2
323	2	131	3
398	6	254	8
467	9	147	2
417	7	232	7
291	2	240	3
190	3	407	4
037	9	089	4
060	1	451	1
360	6	058	8
029	4	372	6
341	1	444	5
429	6	132	3
113	6	226	9
042	3	122	4
157	4	063	10
161	1	403	2
387	5	328	5
081	3	159	8
364	7	263	5
225	3	468	9
111	7	036	4
221	8	383	4
370	3	493	5
169	5	296	9
027	5	402	7
410	10	011	10
213	9	234	9
104	1	028	7
091	4	192	2
107	3	301	8
085	4	072	7
084	9	040	3
229	2	018	9
095	5	105	9
018	4	005	10
404	4	191	5
243	10	360	6
298	4	295	9
450	4	037	6
405	1	180	8
491	3	301	6
376	1	352	10
448	7	493	4
255	7	164	6
096	5	060	6
150	2	114	7
388	9	130	5
296	8	268	4
252	3	468	10
351	4	406	7
469	8	277	2
017	2	479	1
126	2	041	2
306	8	408	7
120	4	006	4
024	2	022	10
139	3	103	1
053	8	360	1
154	3	203	8
207	10	298	8
242	9	053	4
110	1	157	4
440	3	416	1
497	10	103	10
002	3	349	3
490	6	063	4
023	4	439	5
201	5	379	4
057	2	309	7
236	7	414	6
216	3	452	10
044	6	099	10
019	10	147	2
434	3	135	2
247	2	137	9
332	3	264	9
435	4	002	4
427	4	333	8
389	9	120	1
145	3	135	10
004	1	461	6
309	7	079	3
444	6	188	5
055	1	152	8
302	4	470	3
431	2	267	2
059	3	173	7
149	8	088	4
353	6	441	5
138	1	398	6
314	9	020	2
304	3	127	5
046	2	134	9
356	4	401	6
015	10	080	10
382	10	484	7
397	1	136	1
342	4	091	7
437	10	347	4
228	6	447	5
050	6	353	6
334	10	387	1
425	4	083	1
412	1	426	4
054	9	299	10
339	9	308	3
297	10	370	9
036	6	230	8
477	2	391	8
500	8	089	3
277	1	499	4
369	2	466	4
131	5	203	2
178	6	419	3
420	6	391	4
452	7	358	9
234	4	300	9
436	1	219	1
299	8	314	2
472	10	394	1
345	5	196	1
300	9	120	7
292	6	116	1
119	6	219	7
039	1	450	4
327	5	138	1
280	9	080	1
348	9	187	3
275	9	089	5
224	10	197	10
293	1	442	4
080	7	485	7
175	10	194	1
321	10	478	6
058	4	093	2
230	5	366	5
284	8	055	2
048	4	421	6
256	8	019	4
222	3	098	10
492	3	003	7
204	8	022	1
049	7	052	5
077	8	440	7
193	4	429	5
061	3	044	4
459	5	256	3
184	7	287	1
333	6	378	7
069	8	166	7
365	3	041	2
320	6	413	2
289	2	159	5
264	5	041	7
147	8	216	4
181	1	486	6
390	1	244	3
122	3	392	1
070	1	096	6
121	8	102	1
282	6	299	8
419	1	154	1
246	3	083	3
367	1	289	7
124	3	204	1
086	4	478	2
155	3	266	6
311	10	115	9
010	1	401	9
295	10	120	3
160	4	175	6
082	2	160	3
489	7	077	1
200	6	299	6
363	9	476	2
209	8	304	4
087	9	088	3
322	9	151	3
366	7	497	7
476	4	215	9
393	9	138	4
109	8	063	5
463	3	484	3
430	6	149	2
310	2	192	10
428	2	127	4
231	1	113	8
066	8	384	9
454	2	196	1
140	8	210	6
482	5	219	4
359	9	286	5
379	4	063	1
220	9	341	5
164	1	328	1
041	2	412	4
079	1	155	10
062	3	192	6
212	10	455	2
089	6	289	10
152	8	303	10
319	9	239	10
384	6	325	6
144	2	424	5
285	5	488	1
337	9	486	10
199	10	092	2
391	7	339	9
074	9	035	10
106	5	346	3
374	6	193	9
257	7	370	4
249	3	008	1
352	2	173	8
281	9	369	6
262	2	196	7
167	7	405	1
179	4	317	4
218	4	088	3
210	10	435	1
484	4	308	1
142	6	150	5
251	7	455	5
128	6	444	9
092	5	278	5
028	6	005	3
402	5	053	5
473	1	127	6
025	6	319	10
240	1	096	5
362	3	393	3
103	8	386	4
451	9	245	10
239	6	027	5
346	2	473	5
325	8	082	10
343	3	297	1
129	4	054	1
250	9	040	5
465	7	207	6
233	3	056	3
416	4	151	2
453	6	155	3
159	10	044	5
232	9	005	7
481	8	190	10
097	6	340	9
177	4	022	7
105	2	358	4
471	7	032	7
033	2	242	7
030	3	440	5
235	1	497	9
372	10	168	6
130	6	334	3
012	9	313	1
344	7	282	4
442	8	162	5
470	1	2
195	4	1
260	5	4
191	4	5
214	8	10
174	9	2
198	8	9
486	2	9
208	3	10
090	9	5
108	8	10
287	7	8
278	5	9
196	3	8
461	3	5
123	6	2
286	7	4
088	3	1
466	3	8
328	9	7
183	8	1
156	1	9
026	3	9
276	1	8
301	9	8
153	4	5
098	5	5
326	10	6
357	6	3
418	6	5
378	1	6
268	2	9
316	1	6
380	2	4
399	9	1
020	4	4
498	8	1
072	6	3
265	8	8
445	1	5
063	1	3
245	5	9
205	8	10
409	10	5
134	2	5
253	3	5
288	4	1
141	2	3
413	8	4
457	3	6
163	2	6
396	3	5
401	8	3
447	1	8
254	6	9
101	3	3
022	3	2
308	9	7
494	1	9
347	2	4
003	3	6
007	10	10
008	7	10
064	8	9
439	9	5
045	7	2
116	7	4
259	5	8
488	1	4
166	4	5
132	1	9
377	9	10
100	5	3
266	6	1
373	5	9
487	3	10
194	3	8
294	6	1
475	3	4
114	10	2
426	5	10
279	10	10
011	6	10
460	9	10
446	8	1
171	4	2
438	3	3
112	6	7
312	6	9
433	1	8
187	6	5
032	9	6
158	1	9
400	10	1
263	3	4
340	8	6
226	9	10
313	1	1
076	2	5
383	7	8
083	4	4
203	10	7
186	3	5
331	1	3
474	3	7
318	3	3
217	9	6
056	4	9
093	3	7
192	2	4
305	10	3
335	5	5
094	3	2
180	2	9
051	2	5
182	10	4
458	3	5
075	5	4
248	6	3
215	7	4
211	1	8
151	6	10
165	10	1
170	3	8
449	6	10
478	4	4
303	3	5
148	9	9
261	3	8
143	5	8
368	1	1
137	5	4
040	2	6
386	6	10
361	4	8
499	5	9
269	1	7
133	2	3
