100	500
371	2	451	3
016	2	260	2
021	1	317	4
001	2	335	2
014	1	255	2
329	4	416	4
031	3	185	1
350	1	426	2
099	3	398	1
483	4	261	1
006	1	198	1
035	3	409	1
290	1	370	2
406	1	267	2
349	4	280	2
324	1	135	2
381	1	469	3
315	1	379	4
267	4	407	3
283	3	225	2
354	3	063	2
136	3	498	3
355	2	462	4
338	4	176	4
125	3	086	3
176	4	164	3
423	3	500	4
485	1	259	3
358	2	090	1
464	3	262	1
271	4	445	2
493	2	222	2
168	2	182	1
462	3	119	1
206	4	191	4
115	3	270	3
441	4	354	2
395	3	138	4
067	4	296	3
421	1	498	1
432	3	289	1
415	3	269	4
238	4	462	3
065	4	004	4
392	4	436	4
424	4	414	1
117	4	112	4
323	4	077	4
398	4	478	2
467	3	415	1
417	1	049	2
291	3	240	3
190	4	357	1
037	4	144	3
060	2	136	1
360	4	346	3
029	2	313	2
341	1	156	1
429	1	042	2
113	3	245	3
042	4	450	3
157	3	109	4
161	4	110	4
387	3	052	4
081	3	140	2
364	4	379	2
225	2	162	2
111	2	253	2
221	3	038	2
370	1	275	3
169	4	101	4
027	3	089	3
410	3	036	3
213	3	492	1
104	2	309	3
091	2	071	4
107	4	169	2
085	2	269	2
084	1	002	4
229	1	322	2
095	4	425	1
018	3	174	4
404	4	292	1
243	1	326	4
298	3	149	4
450	2	385	1
405	1	242	3
491	3	243	3
376	4	016	3
448	4	385	3
255	2	128	1
096	3	348	4
150	1	167	1
388	1	154	1
296	2	267	3
252	4	485	2
351	1	327	1
469	3	110	3
017	4	305	2
126	1	163	2
306	3	184	3
120	3	118	3
024	2	290	4
139	2	250	4
053	4	060	1
154	3	090	3
207	2	229	4
242	4	125	4
110	3	457	3
440	3	128	1
497	3	273	3
002	2	475	2
490	1	154	2
023	4	069	3
201	2	376	3
057	2	473	2
236	3	103	1
216	2	370	4
044	4	210	4
019	3	460	1
434	2	318	4
247	2	444	2
332	3	352	1
435	2	436	4
427	1	345	1
389	2	343	1
145	4	314	4
004	1	221	4
309	1	469	1
444	1	410	4
055	4	381	3
302	1	323	1
431	1	082	4
059	2	094	4
149	1	146	4
353	2	140	3
138	3	111	3
314	2	129	4
304	2	142	4
046	3	052	3
356	1	202	2
015	3	293	3
382	4	210	2
397	4	222	2
342	4	198	1
437	3	203	3
228	3	438	3
050	3	323	4
334	2	377	2
425	4	462	4
412	3	290	1
054	3	202	3
339	2	162	3
297	1	369	3
036	2	297	2
477	4	458	2
500	3	261	3
277	3	287	3
369	2	498	2
131	2	011	4
178	2	320	2
420	1	172	2
452	1	336	3
234	1	304	2
436	3	032	3
299	4	384	1
472	4	295	4
345	3	087	3
300	2	247	2
292	3	285	1
119	3	089	4
039	1	240	3
327	4	220	4
280	2	149	2
348	3	264	3
275	4	183	2
224	2	384	2
293	3	190	4
080	1	437	1
175	1	338	1
321	3	192	1
058	1	270	2
230	1	066	4
284	4	028	3
048	1	176	4
256	1	009	4
222	2	334	1
492	4	481	2
204	3	416	1
049	2	375	2
077	3	138	4
193	4	004	1
061	4	048	3
459	2	203	4
184	3	007	4
333	3	392	1
069	4	024	3
365	2	258	3
320	4	163	2
289	2	365	3
264	1	153	3
147	1	123	2
181	2	222	1
390	4	400	1
122	4	088	4
070	4	265	1
121	4	251	4
282	2	396	2
419	3	128	2
246	3	286	1
367	4	485	1
124	1	128	4
086	2	084	2
155	4	401	3
311	1	270	3
010	4	436	3
295	1	398	1
160	2	230	3
082	4	322	1
489	4	190	1
200	3	268	3
363	4	422	2
209	1	333	3
087	3	098	2
322	4	352	3
366	4	309	3
476	1	323	2
393	3	156	3
109	4	470	4
463	3	357	1
430	1	439	3
310	4	414	2
428	1	093	1
231	2	366	2
066	4	119	1
454	2	340	3
140	1	243	1
482	4	347	3
359	4	061	2
379	1	087	2
220	2	006	4
164	2	286	2
041	3	082	2
079	3	402	3
062	2	451	2
212	4	126	1
089	3	009	2
152	1	332	2
319	4	101	4
384	2	421	2
144	4	396	1
285	4	355	2
337	4	435	1
199	3	487	3
391	2	312	2
074	4	491	1
106	1	332	3
374	3	126	2
257	1	049	1
249	3	365	3
352	1	015	2
281	1	102	2
262	4	199	4
167	4	028	2
179	4	457	3
218	4	227	4
210	4	493	4
484	3	025	3
142	4	274	3
251	2	495	4
128	1	494	1
092	4	473	1
028	3	471	4
402	2	085	3
473	2	207	3
025	1	442	4
240	4	232	1
362	1	421	2
103	3	496	4
451	1	054	4
239	1	328	4
346	1	117	4
325	3	302	1
343	3	281	1
129	2	484	4
250	1	176	4
465	4	268	1
233	3	491	4
416	1	477	4
453	2	118	3
159	2	079	4
232	1	184	2
481	1	189	3
097	2	108	2
177	1	193	1
105	3	179	3
471	1	043	4
033	2	438	4
030	4	119	1
235	1	357	3
372	1	386	2
130	3	372	2
012	2	138	1
344	3	414	2
442	3	143	1
470	2	3
195	1	1
260	1	1
191	4	3
214	2	3
174	3	4
198	3	2
486	1	1
208	1	4
090	4	2
108	3	3
287	3	4
278	2	1
196	4	1
461	4	3
123	3	2
286	1	1
088	3	3
466	3	2
328	2	4
183	2	3
156	1	1
026	3	4
276	4	1
301	3	4
153	4	4
098	3	1
326	4	1
357	3	1
418	3	3
378	3	2
268	3	3
316	2	4
380	3	1
399	2	2
020	1	4
498	3	1
072	1	1
265	2	3
445	4	4
063	1	3
245	3	3
205	4	1
409	2	4
134	3	3
253	1	4
288	2	4
141	1	1
413	3	4
457	3	1
163	3	2
396	4	2
401	3	3
447	1	4
254	4	3
101	3	2
022	2	2
308	3	3
494	2	4
347	2	4
003	1	2
007	2	4
008	3	1
064	4	3
439	2	4
045	2	1
116	2	2
259	2	1
488	1	4
166	3	4
132	4	2
377	2	2
100	4	3
266	2	2
373	1	3
487	2	1
194	4	4
294	1	1
475	4	2
114	2	2
426	3	3
279	1	1
011	1	1
460	2	2
446	1	2
171	2	4
438	3	4
112	1	1
312	2	4
433	1	1
187	2	2
032	1	3
158	4	1
400	2	2
263	4	3
340	1	4
226	2	1
313	2	3
076	3	3
383	4	3
083	3	3
203	2	2
186	4	4
331	4	2
474	3	2
318	4	3
217	2	3
056	4	1
093	1	2
192	4	1
305	2	3
335	4	2
094	4	2
180	4	2
051	2	1
182	2	4
458	2	4
075	2	3
248	1	4
215	1	3
211	1	2
151	3	3
165	1	3
170	3	4
449	3	4
478	4	4
303	2	3
148	2	1
261	4	4
143	1	3
368	3	3
137	3	1
040	2	2
386	4	1
361	1	2
499	2	2
269	1	1
133	1	3
068	3	3
244	4	3
480	2	2
385	1	2
043	4	4
189	1	3
241	1	2
330	1	1
173	2	3
273	3	3
052	2	4
188	2	2
197	3	2
219	4	4
479	3	3
496	4	4
038	1	1
414	2	3
237	3	1
009	3	4
317	4	1
422	3	2
274	3	4
202	2	2
078	4	3
034	3	3
403	1	2
127	3	2
047	3	2
375	4	1
162	1	1
172	2	4
407	4	4
073	3	1
005	2	4
146	4	1
468	4	1
118	1	2
455	1	4
394	3	4
408	2	4
270	2	4
336	3	2
411	2	1
495	4	3
135	3	1
272	4	3
185	4	1
258	4	4
102	3	4
227	4	3
443	4	2
013	4	4
307	4	3
456	3	1
071	3	2
223	1	2
371	4	1
016	2	3
021	1	4
001	4	4
014	3	3
329	3	1
031	4	3
350	1	2
099	1	2
483	1	2
006	2	2
035	1	1
290	2	2
406	1	1
349	2	1
324	3	1
381	2	3
315	1	4
267	1	1
283	3	3
354	1	1
136	3	3
355	3	2
338	2	4
125	1	1
176	3	1
423	3	2
485	4	4
358	1	2
464	3	3
271	4	1
493	3	2
168	3	1
462	2	1
206	1	2
115	1	1
441	3	2
395	4	4
067	3	1
421	1	3
432	4	3
415	2	3
238	1	2
065	3	1
392	3	3
424	3	2
117	4	4
323	2	2
398	1	3
467	4	2
417	4	3
291	3	2
190	4	2
037	2	4
060	3	2
360	3	4
029	3	2
341	3	2
429	1	4
113	4	4
042	3	2
157	4	4
161	2	2
387	2	1
081	2	3
364	3	4
225	1	4
111	2	3
221	4	4
370	3	4
169	2	1
027	4	4
410	4	2
213	3	4
104	4	3
091	4	3
107	1	1
085	1	1
084	3	2
229	3	1
095	2	4
018	4	3
404	1	1
243	1	1
298	3	3
450	1	2
405	4	3
491	4	1
376	3	3
448	2	3
255	1	3
096	4	4
150	1	3
388	4	3
296	4	4
252	1	1
351	3	3
469	1	3
017	2	1
126	2	1
306	4	3
120	2	1
024	3	2
139	3	4
053	4	4
154	2	3
207	1	1
242	1	1
110	4	4
440	1	1
497	2	4
002	1	3
490	4	1
023	4	1
201	3	1
057	3	3
236	3	1
216	1	2
044	4	3
019	1	3
434	4	4
247	4	1
332	3	4
435	4	1
427	2	1
389	2	1
145	4	1
004	1	2
309	1	3
444	1	1
055	4	2
302	3	4
431	1	3
059	1	1
149	1	1
353	3	2
138	2	4
314	3	2
304	1	2
046	3	1
356	2	2
015	3	1
382	4	3
397	2	2
342	4	4
437	4	4
228	1	2
050	3	1
334	4	4
425	3	3
412	1	1
054	3	4
339	2	3
297	4	3
036	4	1
477	2	3
500	1	3
277	1	2
369	1	1
131	2	1
178	4	3
420	4	1
452	2	2
234	2	2
436	3	3
299	3	4
472	3	1
345	2	1
300	1	2
292	3	2
119	4	4
039	1	1
327	4	1
280	2	2
348	3	3
275	3	1
224	3	2
293	4	3
080	3	3
175	3	3
321	1	3
058	2	3
230	2	2
284	1	1
048	4	1
256	1	1
222	4	4
492	2	1
204	1	3
049	2	1
077	4	4
193	2	1
061	2	4
459	1	1
184	4	2
333	4	3
069	2	4
365	1	4
320	2	2
289	2	2
264	2	2
147	1	3
181	1	2
390	1	1
122	4	1
070	2	3
121	4	3
282	2	4
419	1	3
246	1	1
367	2	4
124	4	1
086	2	1
155	4	4
311	1	3
010	4	3
295	3	4
160	2	3
082	3	1
489	4	4
200	3	2
363	2	1
209	4	1
087	2	2
322	2	1
366	2	1
476	4	3
393	4	2
109	4	3
463	3	2
430	1	3
310	2	2
428	2	3
231	2	3
066	2	1
454	4	4
140	4	3
482	1	1
359	1	2
379	4	1
220	4	2
164	3	4
041	2	3
079	3	4
062	3	4
212	4	1
089	1	3
152	4	4
319	2	3
384	2	1
144	2	3
285	1	2
337	2	3
199	4	3
391	3	3
074	3	2
106	2	2
374	2	3
257	1	1
249	4	3
352	3	1
281	1	1
262	2	1
167	4	3
179	3	2
218	2	2
210	2	3
484	4	1
142	2	4
251	1	4
128	1	4
092	1	1
028	1	3
402	1	1
473	1	2
025	4	4
240	4	1
362	2	4
103	3	4
451	3	1
239	2	2
346	3	1
325	1	1
343	3	3
129	2	1
250	2	2
465	3	1
233	3	4
416	1	1
453	2	1
159	1	3
232	3	1
481	3	4
097	1	2
177	3	4
105	4	1
471	1	4
033	1	1
030	1	1
235	2	2
372	3	1
130	4	4
012	2	2
344	3	3
442	3	2
470	2	109	4
195	4	160	3
260	2	166	2
191	4	346	2
214	4	067	1
174	3	171	2
198	3	374	2
486	3	452	3
208	1	180	4
090	3	197	4
108	1	460	1
287	1	221	2
278	1	154	1
196	3	207	1
461	3	420	1
123	3	187	1
286	3	478	1
088	3	261	4
466	2	296	3
328	4	002	4
183	1	208	2
156	4	026	2
026	1	358	3
276	1	050	3
301	3	392	1
153	1	390	3
098	3	436	3
326	1	133	1
357	4	259	1
418	2	109	1
378	4	275	3
268	2	320	1
316	3	305	4
380	3	398	1
399	4	253	3
020	2	359	3
498	4	432	1
072	3	299	1
265	4	270	4
445	2	369	3
063	2	362	1
245	4	161	4
205	2	100	1
409	1	453	2
134	1	443	4
253	4	166	1
288	4	407	3
141	4	496	1
413	3	095	3
457	1	447	4
163	3	378	4
396	1	172	2
401	1	076	1
447	1	494	4
254	2	230	1
101	1	379	4
022	4	441	3
308	1	229	1
494	3	447	2
347	4	096	2
003	3	233	4
007	4	426	1
008	2	475	1
064	1	366	1
439	1	343	1
045	4	115	4
116	4	135	3
259	1	338	3
488	1	224	2
166	1	076	3
132	2	101	3
377	4	324	2
100	1	402	4
266	4	039	4
373	3	485	1
487	4	388	2
194	4	366	3
294	4	326	1
475	2	105	3
114	2	421	2
426	1	392	4
279	4	233	4
011	4	010	2
460	3	025	2
446	1	145	1
171	2	487	3
438	3	137	2
112	4	210	2
312	1	374	1
433	3	299	4
187	4	094	2
032	1	194	4
158	3	050	4
400	2	191	3
263	2	287	1
340	3	277	2
226	1	229	1
313	3	292	4
076	4	166	4
383	2	219	2
083	4	051	4
203	2	429	1
186	2	449	1
331	1	071	1
474	3	355	2
318	1	357	4
217	3	167	3
056	4	320	4
093	4	061	1
192	3	300	1
305	4	098	1
335	4	092	1
094	1	213	4
180	4	466	4
051	1	362	4
182	4	362	1
458	4	216	1
075	2	183	4
248	4	341	4
215	3	443	4
211	3	141	4
151	3	212	1
165	3	478	1
170	1	495	1
449	2	407	1
478	2	093	3
303	3	280	2
148	1	411	2
261	3	073	3
143	2	445	3
368	4	497	3
137	1	037	1
040	3	031	4
386	3	278	2
361	2	266	4
499	4	102	4
269	3	492	3
133	4	477	4
068	2	411	2
244	1	186	4
480	3	212	3
385	1	012	2
043	4	167	4
189	1	330	1
241	3	232	1
330	3	205	3
173	1	248	2
273	1	183	4
052	3	017	1
188	1	146	1
197	4	124	3
219	2	405	3
479	4	376	3
496	3	109	3
038	2	300	4
414	3	461	2
237	4	102	1
009	1	380	4
317	4	187	1
422	3	407	3
274	4	251	1
202	3	454	1
078	3	017	4
034	2	394	3
403	1	418	1
127	4	466	2
047	2	016	1
375	4	137	3
162	3	380	4
172	3	484	4
407	1	378	2
073	2	120	2
005	2	013	4
146	4	014	4
468	3	005	4
118	3	452	4
455	4	362	1
394	3	017	4
408	2	437	3
270	2	300	2
336	4	023	4
411	3	165	3
495	4	487	2
135	3	187	2
272	3	401	1
185	2	107	2
258	3	365	3
102	4	353	3
227	1	331	4
443	2	319	3
013	1	001	3
307	2	367	1
456	1	322	1
071	1	269	1
223	2	258	1
371	3	031	2
016	4	481	3
021	2	194	2
001	2	213	1
014	1	075	1
329	3	013	1
031	4	248	3
350	4	363	1
099	3	427	2
483	3	383	3
006	4	341	1
035	4	103	4
290	1	381	3
406	2	199	3
349	3	061	4
324	3	482	3
381	2	079	4
315	1	443	4
267	4	306	4
283	3	465	2
354	2	206	4
136	2	246	4
355	4	175	1
338	2	341	3
125	3	075	4
176	4	076	3
423	4	181	2
485	4	328	2
358	2	222	4
464	4	445	2
271	3	054	3
493	2	340	4
168	2	349	3
462	1	193	1
206	4	271	2
115	4	014	3
441	2	389	4
395	2	024	1
067	2	345	2
421	2	283	4
432	4	191	2
415	4	116	2
238	3	392	1
065	2	475	1
392	3	231	4
424	3	448	1
117	3	133	2
323	2	373	1
398	3	394	3
467	3	031	2
417	1	107	3
291	2	380	1
190	3	416	1
037	3	458	1
060	4	411	2
360	2	077	2
029	2	103	4
341	1	034	3
429	1	087	2
113	4	182	1
042	2	342	4
157	1	115	2
161	1	417	2
387	2	467	2
081	3	370	2
364	1	154	4
225	3	077	2
111	2	268	4
221	1	218	2
370	2	091	4
169	4	209	4
027	4	168	4
410	3	265	3
213	4	036	4
104	2	331	4
091	1	292	1
107	1	012	4
085	1	426	3
084	2	102	4
229	1	085	1
095	1	202	3
018	2	451	4
404	2	266	3
243	2	204	1
298	4	403	2
450	3	092	4
405	1	367	1
491	4	256	3
376	1	221	3
448	1	236	4
255	1	092	1
096	4	052	2
150	1	211	2
388	2	260	3
296	2	321	1
252	3	242	1
351	3	406	1
469	2	018	3
017	4	315	3
126	4	463	3
306	3	004	2
120	2	107	4
024	4	444	3
139	3	204	2
053	4	427	2
154	4	163	4
207	1	175	1
242	1	148	3
110	3	351	4
440	2	290	2
497	3	338	3
002	4	161	4
490	2	058	1
023	3	156	3
201	3	042	3
057	4	243	2
236	4	269	1
216	2	163	1
044	1	288	4
019	3	360	2
434	2	439	4
247	1	359	1
332	4	197	2
435	1	088	3
427	1	135	2
389	2	471	1
145	4	335	1
004	4	049	3
309	3	368	4
444	1	469	3
055	4	124	4
302	3	334	2
431	4	223	3
059	4	021	4
149	4	383	4
353	1	449	3
138	1	163	3
314	1	451	4
304	2	374	1
046	1	002	2
356	2	439	2
015	2	158	2
382	4	057	2
397	3	099	2
342	1	312	2
437	1	250	3
228	3	318	2
050	1	286	3
334	3	224	1
425	4	216	1
412	3	312	1
054	4	288	1
339	3	140	3
297	2	406	1
036	3	028	1
477	1	270	2
500	2	065	3
277	4	155	4
369	1	294	3
131	2	333	4
178	4	474	3
420	3	500	1
452	1	471	3
234	2	293	1
436	3	416	3
299	3	002	2
472	3	105	1
345	3	277	1
300	3	271	1
292	4	174	4
119	4	322	3
039	2	044	3
327	4	226	2
280	2	448	1
348	1	261	4
275	3	318	2
224	3	196	4
293	3	158	4
080	2	275	1
175	4	376	3
321	2	093	3
058	1	215	2
230	3	067	3
284	3	239	3
048	2	220	4
256	1	134	3
222	1	287	3
492	1	234	3
204	2	257	2
049	1	319	3
077	2	126	4
193	1	408	2
061	2	170	4
459	2	112	3
184	3	203	3
333	2	042	3
069	2	359	1
365	1	076	3
320	1	061	3
289	1	391	1
264	1	270	2
147	4	006	1
181	4	305	1
390	1	496	2
122	4	145	4
070	4	174	4
121	1	256	4
282	4	377	4
419	4	371	2
246	4	303	3
367	3	044	2
124	1	365	1
086	3	222	1
155	1	220	4
311	4	375	3
010	4	036	1
295	3	185	3
160	2	033	2
082	3	235	1
489	2	497	1
200	2	119	4
363	2	265	1
209	3	193	1
087	3	378	3
322	4	248	2
366	1	051	2
476	4	184	4
393	2	134	1
109	3	105	3
463	2	274	1
430	1	153	1
310	3	332	3
428	2	432	4
231	2	002	2
066	1	078	4
454	1	001	4
140	3	155	2
482	1	339	2
359	1	403	3
379	1	097	2
220	2	330	3
164	4	287	1
041	1	177	1
079	1	070	1
062	1	072	2
212	3	315	3
089	3	158	2
152	4	033	3
319	1	394	4
384	2	402	3
144	3	419	4
285	4	266	1
337	3	129	3
199	4	052	2
391	2	217	2
074	2	447	4
106	3	467	1
374	4	480	2
257	1	428	2
249	4	490	3
352	4	463	2
281	3	249	1
262	1	406	2
167	4	168	3
179	3	351	4
218	2	242	1
210	3	369	2
484	3	120	1
142	2	028	3
251	3	290	2
128	1	201	4
092	1	246	4
028	3	500	1
402	2	266	2
473	1	240	3
025	1	030	4
240	4	274	2
362	2	370	2
103	4	024	4
451	4	168	3
239	4	043	3
346	2	152	4
325	3	399	3
343	1	265	3
129	2	182	2
250	2	424	1
465	3	365	2
233	3	286	1
416	3	107	4
453	2	229	1
159	3	414	2
232	3	395	4
481	3	037	3
097	1	042	3
177	1	335	2
105	4	368	4
471	2	078	4
033	2	467	1
030	1	291	3
235	4	149	1
372	2	307	3
130	1	026	2
012	2	270	2
344	1	204	1
442	3	499	2
470	3	3
195	4	3
260	3	3
191	4	4
214	2	4
174	4	2
198	3	1
486	1	4
208	1	1
090	2	2
108	3	4
287	3	1
278	2	4
196	3	3
461	4	2
123	3	2
286	4	4
088	3	2
466	3	2
328	4	1
183	1	1
156	3	4
026	4	3
276	4	4
301	4	2
153	2	2
098	4	3
326	1	4
357	4	2
418	2	2
378	2	1
268	1	1
316	3	1
380	4	4
399	4	3
020	3	1
498	4	3
072	4	1
265	1	3
445	3	3
063	2	4
245	4	1
205	1	3
409	1	1
134	1	1
253	2	3
288	1	2
141	2	4
413	3	3
457	3	3
163	4	3
396	2	2
401	4	4
447	3	2
254	1	3
101	2	1
022	2	1
308	4	1
494	3	3
347	2	3
003	4	3
007	2	4
008	4	1
064	2	4
439	3	1
045	3	3
116	1	1
259	2	4
488	4	1
166	1	1
132	3	1
377	4	4
100	1	1
266	3	1
373	1	1
487	1	3
194	2	1
294	4	3
475	3	3
114	1	2
426	1	4
279	3	4
011	2	2
460	3	1
446	4	3
171	3	1
438	1	4
112	3	4
312	4	3
433	3	2
187	4	4
032	1	2
158	4	2
400	3	4
263	2	1
340	1	1
226	1	3
313	1	1
076	3	1
383	1	4
083	1	1
203	1	2
186	2	1
331	2	1
474	4	1
318	3	3
217	3	4
056	2	3
093	2	3
192	3	1
305	2	4
335	3	4
094	4	4
180	4	4
051	1	1
182	3	1
458	1	3
075	4	4
248	2	1
215	1	2
211	4	2
151	3	3
165	4	1
170	2	4
449	3	2
478	4	4
303	3	2
148	4	2
261	4	2
143	2	1
368	1	1
137	4	1
040	4	3
386	3	3
361	2	1
499	1	4
269	3	3
133	4	3
068	4	3
244	1	2
480	3	1
385	4	2
043	3	3
189	2	3
241	2	1
330	4	4
173	2	2
273	1	1
052	3	3
188	1	1
197	2	3
219	1	1
479	1	1
496	3	3
038	4	4
414	1	1
237	1	2
009	1	1
317	2	3
422	2	1
274	2	1
202	3	2
078	3	2
034	3	4
403	1	3
127	1	3
047	3	3
375	4	1
162	1	3
172	1	4
407	3	3
073	3	4
005	4	1
146	3	1
468	3	4
118	4	4
455	3	3
394	4	2
408	2	2
270	3	2
336	4	4
411	4	4
495	4	3
135	1	4
272	3	1
185	4	1
258	3	3
102	1	4
227	4	1
443	4	2
013	1	3
307	1	3
456	3	1
071	2	4
223	1	4
371	4	4
016	3	1
021	2	4
001	4	4
014	4	2
329	4	3
031	1	1
350	2	4
099	2	4
483	3	3
006	1	2
035	3	3
290	4	1
406	2	2
349	1	2
324	1	2
381	1	3
315	4	4
267	1	2
283	2	1
354	3	2
136	2	3
355	2	3
338	4	1
125	2	3
176	4	4
423	1	2
485	2	1
358	4	1
464	3	3
271	3	3
493	2	2
168	3	3
462	2	1
206	1	3
115	4	3
441	4	4
395	1	3
067	2	2
421	2	2
432	4	1
415	1	2
238	3	1
065	2	3
392	4	2
424	1	2
117	4	3
323	3	3
398	1	1
467	3	1
417	4	2
291	3	1
190	1	1
037	2	4
060	1	4
360	2	4
029	3	3
341	4	1
429	4	1
113	2	4
042	2	2
157	1	3
161	4	2
387	4	4
081	3	4
364	3	1
225	2	3
111	1	2
221	2	2
370	3	3
169	3	2
027	1	1
410	4	1
213	1	2
104	4	3
091	2	3
107	1	1
085	1	1
084	3	2
229	3	1
095	1	1
018	3	1
404	2	4
243	2	2
298	2	2
450	3	1
405	1	3
491	4	4
376	2	3
448	2	2
255	1	2
096	2	2
150	1	2
388	4	1
296	2	4
252	4	3
351	4	4
469	1	4
017	1	1
126	3	2
306	4	3
120	4	1
024	1	2
139	1	1
053	3	4
154	1	1
207	3	1
242	3	4
110	2	3
440	3	3
497	3	1
002	1	4
490	4	2
023	4	4
201	2	2
057	2	4
236	4	4
216	2	1
044	4	1
019	3	3
434	3	3
247	2	3
332	1	2
435	2	1
427	1	1
389	1	3
145	2	2
004	1	2
309	3	1
444	2	1
055	3	4
302	1	3
431	1	3
059	3	3
149	1	4
353	2	2
138	1	1
314	4	4
304	1	1
046	2	1
356	3	3
015	1	2
382	3	2
397	4	4
342	1	1
437	3	4
228	1	2
050	4	1
334	3	3
425	3	4
412	3	3
054	4	1
339	2	4
297	2	1
036	4	2
477	4	3
500	4	1
277	3	1
369	4	4
131	4	1
178	1	4
420	3	4
452	2	4
234	3	2
436	3	2
299	1	4
472	1	2
345	3	1
300	2	4
292	3	2
119	2	2
039	4	1
327	1	1
280	2	2
348	4	2
275	4	2
224	3	1
293	3	4
080	2	1
175	2	2
321	3	3
058	1	2
230	2	3
284	4	4
048	4	1
256	2	4
222	3	1
492	1	1
204	2	3
049	3	4
077	1	1
193	3	1
061	4	2
459	4	1
184	1	2
333	2	2
069	2	4
365	1	4
320	1	3
289	1	2
264	4	1
147	2	2
181	4	4
390	1	1
122	4	3
070	3	3
121	2	3
282	4	3
419	1	1
246	2	1
367	2	4
124	2	2
086	3	3
155	2	2
311	2	1
010	4	2
295	3	2
160	1	4
082	3	3
489	4	4
200	3	4
363	4	4
209	1	1
087	2	4
322	4	4
366	3	1
476	4	4
393	2	1
109	1	1
463	2	2
430	2	4
310	4	4
428	2	1
231	1	3
066	2	4
454	4	2
140	2	3
482	4	3
359	3	3
379	1	1
220	4	3
164	2	4
041	1	2
079	3	3
062	3	2
212	4	4
089	4	2
152	1	1
319	3	2
384	1	4
144	2	1
285	2	4
337	1	1
199	4	4
391	1	3
074	3	2
106	4	2
374	2	3
257	4	1
249	1	2
352	4	2
281	1	2
262	1	4
167	3	4
179	1	1
218	2	4
210	4	2
484	3	3
142	2	2
251	3	3
128	4	2
092	3	2
028	4	1
402	1	1
473	2	1
025	2	2
240	1	3
362	4	2
103	3	1
451	3	4
239	1	4
346	2	1
325	1	4
343	2	1
129	2	1
250	4	2
465	4	4
233	3	4
416	2	4
453	1	2
159	3	3
232	2	2
481	2	3
097	2	3
177	1	2
105	3	1
471	4	3
033	3	3
030	3	2
235	4	2
372	2	3
130	1	3
012	4	2
344	3	1
442	4	1
470	2	317	4
195	2	336	4
260	3	162	3
191	4	078	1
214	3	370	2
174	3	282	3
198	4	226	3
486	2	258	4
208	4	146	2
090	2	491	3
108	2	465	1
287	3	303	2
278	3	406	2
196	2	417	1
461	1	038	3
123	3	365	1
286	2	401	3
088	3	045	4
466	4	329	4
328	1	385	2
183	2	227	2
156	3	120	2
026	2	217	3
276	2	323	1
301	2	451	1
153	2	500	2
098	1	052	2
326	4	345	3
357	2	475	4
418	2	311	3
378	2	308	1
268	4	079	1
316	1	187	4
380	3	174	2
399	4	315	4
020	2	255	2
498	3	221	2
072	3	420	4
265	3	245	2
445	2	098	2
063	1	209	4
245	1	499	3
205	3	382	4
409	4	116	1
134	2	148	1
253	4	267	3
288	2	047	4
141	2	115	4
413	2	385	1
457	1	468	1
163	4	342	1
396	1	088	3
401	2	370	4
447	4	481	3
254	1	450	1
101	1	034	3
022	3	278	2
308	4	073	2
494	2	304	2
347	3	292	2
003	1	207	1
007	3	074	2
008	4	488	1
064	1	161	4
439	3	010	3
045	4	388	4
116	3	437	4
259	1	013	4
488	1	113	1
166	1	405	2
132	4	436	1
377	3	356	2
100	4	232	3
266	2	351	2
373	3	090	2
487	4	347	3
194	2	150	1
294	2	027	1
475	1	378	2
114	3	010	3
426	4	190	2
279	4	412	2
011	2	262	1
460	1	462	2
446	4	471	2
171	3	052	2
438	4	128	4
112	4	014	4
312	4	168	4
433	1	460	3
187	1	156	3
032	2	147	1
158	3	212	1
400	3	068	4
263	1	310	2
340	4	271	1
226	1	346	1
313	1	198	1
076	2	142	2
383	4	293	3
083	1	456	4
203	1	106	2
186	4	139	3
331	2	035	3
474	3	100	3
318	4	053	3
217	2	290	3
056	4	423	1
093	1	270	1
192	1	385	2
305	3	290	1
335	2	161	1
094	4	311	4
180	4	093	1
051	2	200	3
182	4	359	1
458	1	247	4
075	2	470	3
248	3	433	3
215	2	116	2
211	2	262	3
151	2	163	4
165	1	271	3
170	3	250	3
449	1	247	4
478	2	056	2
303	1	484	3
148	1	189	4
261	3	147	1
143	3	401	4
368	3	284	2
137	4	279	3
040	3	342	1
386	1	067	1
361	2	262	4
499	1	498	4
269	1	485	2
133	1	207	4
068	3	195	2
244	4	274	2
480	4	491	3
385	3	074	1
043	3	421	4
189	3	463	3
241	4	105	2
330	4	218	4
173	1	347	4
273	1	097	4
052	4	489	2
188	4	177	2
197	3	472	2
219	2	297	2
479	1	492	2
496	3	074	2
038	3	120	4
414	4	193	3
237	3	107	4
009	2	456	1
317	3	094	1
422	3	364	4
274	4	352	4
202	3	028	2
078	1	321	3
034	2	134	4
403	1	318	2
127	2	010	2
047	3	154	2
375	1	276	2
162	1	166	4
172	2	428	3
407	3	016	1
073	2	331	4
005	1	376	4
146	4	479	3
468	3	379	4
118	2	405	2
455	3	342	1
394	3	203	3
408	4	333	3
270	4	152	1
336	2	302	2
411	3	432	3
495	1	437	1
135	1	274	3
272	3	475	2
185	4	113	2
258	1	097	3
102	1	139	3
227	4	496	1
443	2	315	1
013	2	028	1
307	1	277	3
456	4	459	3
071	2	299	2
